Conference,Year,Title,Authors,PDF Link,Code,status_code,Data,File name,Comments,Assigned To
AsiaCCS,2014,Remotely Wiping Sensitive Data on Stolen Smartphones,"Xingjie Yu, Zhan Wang, Kun Sun, Wen Tao Zhu, Neng Gao, Jiwu Jing",https://www.cs.wm.edu/~ksun/publications/wipeout-asiaccs2014.pdf,,,,Xingjie_Yu_2014.pdf,,
AsiaCCS,2015,Emerging Security Threats and Countermeasures in IoT,Zhi-Kai Zhang and Michael Cheng Yi Cho and Shiuhpyng Shieh,https://dl.acm.org/doi/pdf/10.1145/2714576.2737091,,,,Zhi-Kai_Zhang_2015.pdf,,
AsiaCCS,2015,Towards Discovering and Understanding Unexpected Hazards in Tailoring Antivirus Software for Android,Heqing Huang and Kai Chen and Chuangang Ren and Peng Liu and Sencun Zhu and Dinghao Wu,https://dl.acm.org/doi/pdf/10.1145/2714576.2714589,,,,Heqing_Huang_2015.pdf,,
AsiaCCS,2015,Hybrid User-level Sandboxing of Third-party Android Apps,Yajin Zhou and Kunal Patel and Lei Wu and Zhi Wang and Xuxian Jiang,https://dl.acm.org/doi/pdf/10.1145/2714576.2714598,,,,Yajin_Zhou_2015.pdf,,
AsiaCCS,2015,On Designing an Efficient Distributed Black-Box Fuzzing System for Mobile Devices,Wang Hao Lee and Murali Srirangam Ramanujam and S.P.T. Krishnan,https://dl.acm.org/doi/pdf/10.1145/2714576.2714607,,,,WangHao_Lee_2015.pdf,,
AsiaCCS,2015,XiOS: Extended Application Sandboxing on iOS,Mihai Bucicoiu and Lucas Davi and Razvan Deaconescu and Ahmad-Reza Sadeghi,https://dl.acm.org/doi/pdf/10.1145/2714576.2714629,,,,Mihai_Buciciou_2015.pdf,,
AsiaCCS,2015,"Securing Legacy Software against Real-World Code-Reuse Exploits: Utopia, Alchemy, or Possible Future?",Ahmad-Reza Sadeghi and Lucas Davi and Per Larsen,https://dl.acm.org/doi/pdf/10.1145/2714576.2737090,,,,Ahmed-Reza_Sadeghi_2015.pdf,,
AsiaCCS,2015,Enabling Encrypted Cloud Media Center with Secure Deduplication,Yifeng Zheng and Xingliang Yuan and Xinyu Wang and Jinghua Jiang and Cong Wang and Xiaolin Gui,https://dl.acm.org/doi/pdf/10.1145/2714576.2714628,,,,Yifeng_Zheng_2015.pdf,,
AsiaCCS,2015,Group-oriented Proofs of Storage,Yujue Wang and Qianhong Wu and Bo Qin and Xiaofeng Chen and Xinyi Huang and Yunya Zhou,https://dl.acm.org/doi/pdf/10.1145/2714576.2714630,,,,Yujue_Wang_2015.pdf,,
AsiaCCS,2015,Lucky 13 Strikes Back,Gorka Irazoqui and Mehmet Sinan Inci and Thomas Eisenbarth and Berk Sunar,https://dl.acm.org/doi/pdf/10.1145/2714576.2714625,,,,Goraka_Razoqui_2015.pdf,,
AsiaCCS,2015,An Empirical Analysis of ZeuS C&amp;C Lifetime,Carlos Ganan and Orcun Cetin and Micheal Van Eeten,https://dl.acm.org/doi/pdf/10.1145/2714576.2714579,,,,Carlos_Ganan_2015.pdf,,
AsiaCCS,2015,JSDC: A Hybrid Approach for JavaScript Malware Detection and Classification,Junjie Wang and Yinxing Xue and Yang Liu and Tian Huat Tan,https://dl.acm.org/doi/pdf/10.1145/2714576.2714620,,,,Junjie_Wang_2015.pdf,,
AsiaCCS,2015,Be Sensitive to Your Errors: Chaining Neyman-Pearson Criteria for Automated Malware Classification,Guanhua Yan,https://dl.acm.org/doi/pdf/10.1145/2714576.2714578,,,,Guanhua_Yan_2015.pdf,,
AsiaCCS,2015,Attribute-Based Access Control Models and Beyond,Ravi Sandhu,https://dl.acm.org/doi/pdf/10.1145/2714576.2749229,,,,Ravi_Sandhu_2015.pdf,,
AsiaCCS,2015,The Process Matters: Ensuring Data Veracity in Cyber-Physical Systems,Marina Krotofil and Jason Larsen and Dieter Gollmann,https://dl.acm.org/doi/pdf/10.1145/2714576.2714599,,,,Marina_Krotofil_2015.pdf,,
AsiaCCS,2015,Efficient Implementation of ECDH Key Exchange for MSP430-Based Wireless Sensor Networks,Zhe Liu and Hwajeong Seo and Zhi Hu and Xinyi Hunag and Gro\ss{,https://dl.acm.org/doi/pdf/10.1145/2714576.2714608,,,,Zhe_Liu_2015.pdf,,
AsiaCCS,2015,Systematic Low Leakage Coding for Physical Unclonable Functions,Matthias Hiller and Meng-Day (Mandel) Yu and Michael Pehl,https://dl.acm.org/doi/pdf/10.1145/2714576.2714588,,,,Mattahias_Hiller_2015.pdf,,
AsiaCCS,2015,Vehicular Platooning in an Adversarial Environment,Soodeh Dadras and Ryan M. Gerdes and Rajnikant Sharma,https://dl.acm.org/doi/pdf/10.1145/2714576.2714619,,,,Soodeh_Dadras_2015.pdf,,
AsiaCCS,2015,NTRUReEncrypt: An Efficient Proxy Re-Encryption Scheme Based on NTRU,David Nunez and Issac Agudo and Jaiver Lopez,https://dl.acm.org/doi/pdf/10.1145/2714576.2714585,,,,David_Nunez_2015.pdf,,
AsiaCCS,2015,"Identity-Set-based Broadcast Encryption supporting ""Cut-or-Select"" with Short Ciphertext",Yan Zhu and Xin Wang and Di Ma and RuiQi Guo,https://dl.acm.org/doi/pdf/10.1145/2714576.2714602,,,,Yan_Zhu_2015.pdf,,
AsiaCCS,2015,Automated Identification of Cryptographic Primitives in Binary Code with Data Flow Graph Isomorphism,Pierre Lestringant and Frederic Guihery and Pierre-Alain Fouque,https://dl.acm.org/doi/pdf/10.1145/2714576.2714639,,,,Pierre_Lestringant_2015.pdf,,
AsiaCCS,2015,Related Randomness Attacks for Public Key Cryptosystems,Tsz Hon Yuen and Cong Zhang and Sherman S.M. Chow and Siu Ming Yiu,https://dl.acm.org/doi/pdf/10.1145/2714576.2714622,,,,Tszhon_Yuen_2015.pdf,,
AsiaCCS,2015,TLS Record Protocol: Security Analysis and Defense-in-depth Countermeasures for HTTPS,Olivier Levillain and Baptiste Gourdin and Herve Debar,https://dl.acm.org/doi/pdf/10.1145/2714576.2714592,,,,Olivier_Levillian_2015.pdf,,
AsiaCCS,2015,Enabling IP Protection for Outsourced Integrated Circuit Design,Xingliang Yuan and Cong Wang and Kui Ren,https://dl.acm.org/doi/pdf/10.1145/2714576.2714601,,,,Xingliang_Yuan_2015.pdf,,
AsiaCCS,2015,A Secure Communication Protocol for Drones and Smart Objects,Jongho Won and Seung-Hyun Seo and Elisa Bertino,https://dl.acm.org/doi/pdf/10.1145/2714576.2714616,,,,Jongho_Won_2015.pdf,,
AsiaCCS,2015,Message Integrity Protection over Wireless Channel by Countering Signal Cancellation: Theory and Practice,Yantian Hou and Ming Li and Ruchir Chauhan and Ryan M. Gerdes and Kai Zeng,https://dl.acm.org/doi/pdf/10.1145/2714576.2714617,,,,Yantain_Hou_2015.pdf,,
AsiaCCS,2015,Formal Analysis of Enhanced Authorization in the TPM 2.0,Jianxiong Shao and Yu Qin and Dengguo Feng and Weijin Wang,https://dl.acm.org/doi/pdf/10.1145/2714576.2714610,,,,Jianxiong_Shao_2015.pdf,,
AsiaCCS,2015,GuardMR: Fine-grained Security Policy Enforcement for MapReduce Systems,Huseyin Ulusoy and Pietro Colombo and Elena Ferrari and Murat Kantarcioglu and Erman Pattuk,https://dl.acm.org/doi/pdf/10.1145/2714576.2714624,,,,Huseyin_Ulusoy_2015.pdf,,
AsiaCCS,2015,Automated Synthesis of Run-time Monitors to Enforce Authorization Policies in Business Processes,Clara Bertolissi and Daniel Ricardo dos Santos and Silvio Ranise,https://dl.acm.org/doi/pdf/10.1145/2714576.2714633,,,,Clara_Bertolissi_2015.pdf,,
AsiaCCS,2015,AppPolicyModules: Mandatory Access Control for Third-Party Apps,Enrico Bacis and Simone Mutti and Stefano Paraboschi,https://dl.acm.org/doi/pdf/10.1145/2714576.2714626,,,,Enrico_Bacis_2015.pdf,,
AsiaCCS,2015,Now You See Me: Hide and Seek in Physical Address Space,Ning Zhang and Kun Sun and Wenjing Lou and Y. Thomas Hou and Sushil Jajodia,https://dl.acm.org/doi/pdf/10.1145/2714576.2714600,,,,Ning_Zhang_2015.pdf,,
AsiaCCS,2015,TrustLogin: Securing Password-Login on Commodity Operating Systems,Fengwei Zhang and Kevin Leach and Haining Wang and Angelos Stavrou,https://dl.acm.org/doi/pdf/10.1145/2714576.2714614,,,,Fengwei_Zhang_2015.pdf,,
AsiaCCS,2015,Efficient Virtualization-Based Application Protection Against Untrusted Operating System,Yueqiang Cheng and Xuhua Ding and Robert H. Deng,https://dl.acm.org/doi/pdf/10.1145/2714576.2714618,,,,Yueqiang_Cheng_2015.pdf,,
AsiaCCS,2015,Fixing Races For Good: Portable and Reliable UNIX File-System Race Detection,Xiang Cai and Rucha Lale and Xincheng Zhang and Robert Johnson,https://dl.acm.org/doi/pdf/10.1145/2714576.2714581,http://www.splat.cs.sunysb.edu/   (LINK DOES NOT WORK),-1,,Xiang_Cai_2015.pdf,,
AsiaCCS,2015,Software Watermarking using Return-Oriented Programming,Haoyu Ma and Kangjie Lu and Xinjie Ma and Haining Zhang and Chunfu Jia and Debin Gao,https://dl.acm.org/doi/pdf/10.1145/2714576.2714582,,,,Haoyu_Ma_2015.pdf,,
AsiaCCS,2015,The Limits of Composable Crypto with Transferable Setup Devices,Ioana Boureanu and Miyako Ohkubo and Serge Vaudenay,https://dl.acm.org/doi/pdf/10.1145/2714576.2714591,,,,Loana_Boureanu_2015.pdf,,
AsiaCCS,2015,Asymmetric Cross-cryptosystem Re-encryption Applicable to Efficient and Secure Mobile Access to Outsourced Data,Hua Deng and Qianhong Wu and Bo Qin and Willy Susilo and Joseph Liu and Wenchang Shi,https://dl.acm.org/doi/pdf/10.1145/2714576.2714632,,,,Hua_Deng_2015.pdf,,
AsiaCCS,2015,Block Programs: Improving Efficiency of Verifiable Computation for Circuits with Repeated Substructures,Gang Xu and George Amariucai and Yong Guan,https://dl.acm.org/doi/pdf/10.1145/2714576.2714631,,,,Gang_Xu_2015.pdf,,
AsiaCCS,2015,Secure Bilinear Pairing Outsourcing Made More Efficient and Flexible,Haibo Tian and Fangguo Zhang and Kun Ren,https://dl.acm.org/doi/pdf/10.1145/2714576.2714615,,,,Haibo_Tian_2015.pdf,,
AsiaCCS,2015,On Information-theoretic Measures for Quantifying Privacy Protection of Time-series Data,Chris Y.T. Ma and David K.Y. Yau,https://dl.acm.org/doi/pdf/10.1145/2714576.2714577,,,,Chris_Ma_2015.pdf,,
AsiaCCS,2015,Privacy-Preserving Association Rule Mining in Cloud Computing,Xun Yi and Fang-Yu Rao and Elisa Bertino and Athman Bouguettaya,https://dl.acm.org/doi/pdf/10.1145/2714576.2714603,,,,Xun_Zi_2015.pdf,,
AsiaCCS,2015,Differentially Private Publishing of High-dimensional Data Using Sensitivity Control,Wei-Yen Day and Ninghui Li,https://dl.acm.org/doi/pdf/10.1145/2714576.2714621,,,,Yen_Day_2015.pdf,,
AsiaCCS,2015,Enpublic Apps: Security Threats Using iOS Enterprise and Developer Certificates,Min Zheng and Hui Xue and Yulong Zhang and Tao Wei and John C.S. Lui,https://dl.acm.org/doi/pdf/10.1145/2714576.2714593,,,,Min_Zheng_2015.pdf,,
AsiaCCS,2015,A Practical Attack Against the Use of RC4 in the HIVE Hidden Volume Encryption System,Kenneth G. Paterson and Mario Strefler,https://dl.acm.org/doi/pdf/10.1145/2714576.2714596,,,,Kenneth_Paterson_2015.pdf,,
AsiaCCS,2015,Efficient Dynamic Tracking Technique for Detecting Integer-Overflow-to-Buffer-Overflow Vulnerability,Hao Sun and Xiangyu Zhang and Chao Su and Qingkai Zeng,https://dl.acm.org/doi/pdf/10.1145/2714576.2714605,,,,Hao_Sun_2015.pdf,,
AsiaCCS,2015,Anonymizing Social Graphs via Uncertainty Semantics,Hiep H. Nguyen and Abdessamad Imine and Michael Rusinowitch,https://dl.acm.org/doi/pdf/10.1145/2714576.2714584,,,,Hiep_Nguyen_2015.pdf,,
AsiaCCS,2015,Social Networks Meet Distributed Systems: Towards a Robust Sybil Defense under Churn,Nitin Chiluka and Nazareno Andrade and Johan Pouwelse and Henk Sips,https://dl.acm.org/doi/pdf/10.1145/2714576.2714606,,,,Nithin_Chilkua_2015.pdf,,
AsiaCCS,2015,k-Anonymization by Freeform Generalization,Katerina Doka and Mingqiang Xue and Dimitrios Tsoumakos and Panagiotis Karras,https://dl.acm.org/doi/pdf/10.1145/2714576.2714590,,,,Katerina_Doka_2015.pdf,,
AsiaCCS,2015,A Near Real-Time Algorithm for Autonomous Identification and Characterization of Honeypot Attacks,Philippe Owezarski,https://dl.acm.org/doi/pdf/10.1145/2714576.2714580,,,,Philippe_Owezarski_2015.pdf,,
AsiaCCS,2015,Discover and Tame Long-running Idling Processes in Enterprise Systems,Jun Wang and Zhiyun Qian and Zhichun Li and Zhenyu Wu and Junghwan Rhee and Xia Ning and Peng Liu and Guofei Jiang,https://dl.acm.org/doi/pdf/10.1145/2714576.2714613,,,,Jun_Wang_2015.pdf,,
AsiaCCS,2015,The Performance Cost of Shadow Stacks and Stack Canaries,Thurston H.Y. Dang and Petros Maniatis and David Wagner,https://dl.acm.org/doi/pdf/10.1145/2714576.2714635,,,,Thurston_Dang_2015.pdf,,
AsiaCCS,2015,I Know Where You are: Proofs of Presence Resilient to Malicious Provers,Markus Miettinen and N. Asokan and Farinaz Koushanfar and Thien Duc Nguyen and Jon Rios and Ahmad-Reza Sadeghi and Majid Sobhani and Sudha Yellapantula,https://dl.acm.org/doi/pdf/10.1145/2714576.2714634,,,,Markus_Miettinen_2015.pdf,,
AsiaCCS,2015,Bittersweet ADB: Attacks and Defenses,Sungjae Hwang and Sungho Lee and Yongdae Kim and Sukyoung Ryu,https://dl.acm.org/doi/pdf/10.1145/2714576.2714638,,,,Sungjae_Jwang_2015.pdf,,
AsiaCCS,2015,Android Implicit Information Flow Demystified,Wei You and Bin Liang and Jingzhe Li and Wenchang Shi and Xiangyu Zhang,https://dl.acm.org/doi/pdf/10.1145/2714576.2714604,,,,Wei_You_2015.pdf,,
AsiaCCS,2015,Automatically Detecting SSL Error-Handling Vulnerabilities in Hybrid Mobile Web Apps,Chaoshun Zuo and Jianliang Wu and Shanqing Guo,https://dl.acm.org/doi/pdf/10.1145/2714576.2714583,,,,Chaoshun_Zuo_2015.pdf,,
AsiaCCS,2015,Torben: A Practical Side-Channel Attack for Deanonymizing Tor Communication,Daniel Arp and Fabian Yamaguchi and Konrad Rieck,https://dl.acm.org/doi/pdf/10.1145/2714576.2714627,,,,Daniel_Arp_2015.pdf,,
AsiaCCS,2015,Tracing Attacks on U-Prove with Revocation Mechanism: Tracing Attacks for U-Prove,Lucjan Hanzlik and Przemyslaw Kubaik and Miroslaw Kutylowski,https://dl.acm.org/doi/pdf/10.1145/2714576.2714597,,,,Lucjan_Hazlik_2015.pdf,,
AsiaCCS,2015,Mind Your Nonces Moving: Template-Based Partially-Sharing Nonces Attack on SM2 Digital Signature Algorithm,Jiazhe Chen and Mingjie Liu and Hexin Li and Hongsong Shi,https://dl.acm.org/doi/pdf/10.1145/2714576.2714587,,,,Jiazhe_Chen_2015.pdf,,
AsiaCCS,2015,Anonymous Yoking-Group Proofs,Nan Li and Yi Mu and Willy Susilo and Vijay Varadharajan,https://dl.acm.org/doi/pdf/10.1145/2714576.2714609,,,,Nan_Li_2015.pdf,,
AsiaCCS,2015,Verifiable Searchable Symmetric Encryption from Indistinguishability Obfuscation,Rong Cheng and Jingbo Yan and Chaowen Guan and Fangguo Zhang and Kui Ren,https://dl.acm.org/doi/pdf/10.1145/2714576.2714623,,,,Rong_Cheng_2015.pdf,,
AsiaCCS,2015,The Power of Whispering: Near Field Assertions via Acoustic Communications,Lingjun Li and Guoliang Xue and Xinxin Zhao,https://dl.acm.org/doi/pdf/10.1145/2714576.2714586,,,,Lingjun_Li_2015.pdf,,
AsiaCCS,2015,Detecting Fingerprinted Data in TLS Traffic,konstqntin Bottinger and Dieter Schuster and Claudia Eckert,https://dl.acm.org/doi/pdf/10.1145/2714576.2714595,,,,Konstantin_Bottinger_2015.pdf,,
AsiaCCS,2015,LineSwitch: Efficiently Managing Switch Flow in Software-Defined Networking while Effectively Tackling DoS Attacks,Moreno Ambrosin and Mauro Conti and Fabio De Gaspari and Radha Poovendran,https://dl.acm.org/doi/pdf/10.1145/2714576.2714612,,,,Moreno_Amrosion_2015.pdf,,
AsiaCCS,2015,Measuring Botnets in the Wild: Some New Trends,Wentao Chang and Aziz Mohaisen and An Wang and Songqing Chen,https://dl.acm.org/doi/pdf/10.1145/2714576.2714637,,,,Wentao_Chang_2015.pdf,,
AsiaCCS,2015,CAFE: A Virtualization-Based Approach to Protecting Sensitive Cloud Application Logic Confidentiality,Chung Hwan Kim and Sungjin Park and Junghwan Rhee and Jong-Jin Won and Taisook Han and Dongyan Xu,https://dl.acm.org/doi/pdf/10.1145/2714576.2714594,,,,Hwan_Kim_2015.pdf,,
AsiaCCS,2015,Access Control in Publicly Verifiable Outsourced Computation,James Alderman and Christian Janson and Carlos Cid and Jason Crampton,https://dl.acm.org/doi/pdf/10.1145/2714576.2714636,,,,James_Alderman_2015.pdf,,
AsiaCCS,2016,Statistical Detection of Online Drifting Twitter Spam: Invited Paper,"Shigang Liu, Jun Zhang, Yang Xiang",https://dl.acm.org/doi/pdf/10.1145/2897845.2897928,,,,Shigang_Liu_2016.pdf,,
AsiaCCS,2016,ORIGEN: Automatic Extraction of Offset-Revealing Instructions for Cross-Version Memory Analysis,"Qian Feng, Aravind Prakash, Minghua Wang, Curtis Carmony, Heng Yin",https://dl.acm.org/doi/pdf/10.1145/2897845.2897850,,,,Qian_Feng_2016.pdf,,
AsiaCCS,2016,Juggling the Gadgets: Binary-level Code Randomization using Instruction Displacement,"Hyungjoon Koo, Michalis Polychronakis",https://dl.acm.org/doi/pdf/10.1145/2897845.2897863,https://github.com/kevinkoo001/ropf,200,,Hyungjoon_Koo_2016.pdf,,
AsiaCCS,2016,No-Execute-After-Read: Preventing Code Disclosure in Commodity Software,"Jan Werner, George Baltas, Rob Dallara, Nathan Otterness, Kevin Z. Snow, Fabian Monrose, Michalis Polychronakis",https://dl.acm.org/doi/pdf/10.1145/2897845.2897891,https://github.com/uncseclab,200,,Jan_Werner_2016.pdf,,
AsiaCCS,2016,ROPMEMU: A Framework for the Analysis of Complex Code-Reuse Attacks,"Mariano Graziano, Davide Balzarotti, Alain Zidouemba",https://dl.acm.org/doi/pdf/10.1145/2897845.2897894,,,,Mariano_Graziano_2016.pdf,,
AsiaCCS,2016,Enabling Ciphertext Deduplication for Secure Cloud Storage and Access Control,"Heyi Tang, Yong Cui, Chaowen Guan, Jianping Wu, Jian Weng, Kui Ren",https://dl.acm.org/doi/pdf/10.1145/2897845.2897846,,,,Heyi_Tang_2016.pdf,,
AsiaCCS,2016,Privacy-Preserving Spectral Analysis of Large Graphs in Public Clouds,"Sagar Sharma, James Powers, Keke Chen",https://dl.acm.org/doi/pdf/10.1145/2897845.2897857,,,,Sagar_Sharma_2016.pdf,,
AsiaCCS,2016,Efficient Multi-Function Data Sharing and Searching Mechanism for Cloud-Based Encrypted Data,"Kaitai Liang, Chunhua Su, Jiageng Chen, Joseph K. Liu",https://dl.acm.org/doi/pdf/10.1145/2897845.2897865,,,,Kaitai_Liang_2016.pdf,,
AsiaCCS,2016,FSSR: Fine-Grained EHRs Sharing via Similarity-Based Recommendation in Cloud-Assisted eHealthcare System,"Cheng Huang, Rongxing Lu, Hui Zhu, Jun Shao, Xiaodong Lin",https://dl.acm.org/doi/pdf/10.1145/2897845.2897870,,,,Cheng_Huang_2016.pdf,,
AsiaCCS,2016,Publicly Verifiable Secure Cloud Storage for Dynamic Data Using Secure Network Coding,"Binanda Sengupta, Sushmita Ruj",https://dl.acm.org/doi/pdf/10.1145/2897845.2897915,,,,Binanda_Sengupta_2016.pdf,,
AsiaCCS,2016,Efficient Techniques for Publicly Verifiable Delegation of Computation,"Kaoutar Elkhiyaoui, MelekOnen, Monir Azraoui, Refik Molva",https://dl.acm.org/doi/pdf/10.1145/2897845.2897910,,,,Kaoutar_Elkhiyaoui_2016.pdf,,
AsiaCCS,2016,R-Droid: Leveraging Android App Analysis with Static Slice Optimization,"Michael Backes, Sven Bugiel, Erik Derr, Sebastian Gerling, Christian Hammer",https://dl.acm.org/doi/pdf/10.1145/2897845.2897927,,,,Michael_Backes_2016.pdf,,
AsiaCCS,2016,Credential Wrapping: From Anonymous Password Authentication to Anonymous Biometric Authentication,"Yanjiang Yang, Haibing Lu, Joseph K. Liu, Jian Weng, Youcheng Zhang, Jianying Zhou",https://dl.acm.org/doi/pdf/10.1145/2897845.2897854,,,,Yanjiang_Yang_2016.pdf,,
AsiaCCS,2016,UC-secure Two-Server Password-Based Authentication Protocol and Its Applications,"Lin Zhang, Zhenfeng Zhang, Xuexian Hu",https://dl.acm.org/doi/pdf/10.1145/2897845.2897872,,,,Lin_Zhang_2016.pdf,,
AsiaCCS,2016,Client-CASH: Protecting Master Passwords against Offline Attacks,"Jeremiah Blocki, Anirudh Sridhar",https://dl.acm.org/doi/pdf/10.1145/2897845.2897876,,,,Jeremiah_Blocki_2016.pdf,,
AsiaCCS,2016,Device-Enhanced Password Protocols with Optimal Online-Offline Protection,"Stanislaw Jarecki, Hugo Krawczyk, Maliheh Shirvanian, Nitesh Saxena",https://dl.acm.org/doi/pdf/10.1145/2897845.2897880,,,,Stanislaw_Jarecki_2016.pdf,,
AsiaCCS,2016,Friend or Foe? Your Wearable Devices Reveal Your Personal PIN,"Chen Wang, Xiaonan Guo, Yan Wang, Yingying Chen, Bo Liu",https://dl.acm.org/doi/pdf/10.1145/2897845.2897847,,,,Chen_Wang_2016.pdf,,
AsiaCCS,2016,Recipient Revocable Identity-Based Broadcast Encryption: How to Revoke Some Recipients in IBBE without Knowledge of the Plaintext,"Willy Susilo, Rongmao Chen, Fuchun Guo, Guomin Yang, Yi Mu, Yang-Wai Chow",https://dl.acm.org/doi/pdf/10.1145/2897845.2897848,,,,Willy_Susilo_2016.pdf,,
AsiaCCS,2016,Dealerless Corporate Key Generation for Identity-Based Encryption Schemes,"Zhen Liu, Duncan S. Wong, Jack Poon",https://dl.acm.org/doi/pdf/10.1145/2897845.2897849,,,,Zhen_Liu_2016.pdf,,
AsiaCCS,2016,Anonymous Identity-Based Broadcast Encryption with Constant Decryption Complexity and Strong Security,"Peng Xu, Jingnan Li, Wei Wang, Hai Jin",https://dl.acm.org/doi/pdf/10.1145/2897845.2897853,,,,Peng_Xu_2016.pdf,,
AsiaCCS,2016,Password-Controlled Encryption with Accountable Break-Glass Access,"Tao Zhang, Sherman S.M. Chow, Jinyuan Sun",https://dl.acm.org/doi/pdf/10.1145/2897845.2897869,,,,Tao_Zhang_2016.pdf,,
AsiaCCS,2016,Anonymous Identity-Based Broadcast Encryption with Chosen-Ciphertext Security,"Kai He, Jian Weng, Jia-Nan Liu, Joseph K. Liu, Wei Liu, Robert H. Deng",https://dl.acm.org/doi/pdf/10.1145/2897845.2897879,,,,Kai_He_2016.pdf,,
